index,prompt,prompt_cont,gen0,['There are many farms crowding the area'],"[', which all produce milk and pork.']","[' of the city, but it’']"
403,['I am a mechanical engineer (26 age).I have a terrible job and I'],[' think about computer engineering coz what we design alives by computer science. Help?'],[' am so bored.I have this dream of being a super hero.I am a']
404,['CSN produces 28 million'],[' tons of steel per year.'],[' unique visitors a month. That']
405,"['The Downtown District is the home of the Third Street Promenade, a major']",[' outdoor pedestrian-only shopping district that stretches for three blocks between Wilshire Blvd.'],[' pedestrian and bike route running from the Brooklyn Bridge to the Brooklyn Museum.\n\n']
406,['Was there snow from'],[' September up to March?'],[' the air?\n\n']
407,['Read More: You have never met'],[' anyone that is Pro-Abortion?'],[' a more dangerous man than the one who']
408,['What are some work from home'],"["" opportunities that aren't a scam?""]",[' jobs you can do?\n\n']
409,['Part of the accord was the implementation of a special health council'],[' that would monitor health spending and progress in reforming the health system.'],[' for the regions of the country to decide on the implementation of the']
410,"[""US Steel's mini-mill""]",[' will be located in Ohio.'],[' is one of the largest in']
411,['We had hoped to place copies of our newsletter on all the chairs'],"[' in the auditorium, but there were simply too many of them.']",[' in the hall. I was so disappointed when we were unable to do']
412,"['His girlfriend is perfect, because she']","[""'s the only that can stand him.""]",['’s a woman.\n\n']
413,"['argue that entering a church, synagogue or temple does n']","[""'t mean you have to check your brain at the door ""]","['t make one a Muslim,” he said. �']"
414,['The manufacturer has to convince'],"["" the government it's safe.""]",[' the public that this is a']
415,"[""He received a bachelor's degree in Biblical studies on 9 March 1508, and""]","["" another bachelor's degree in the Sentences by Peter Lombard in 1509.""]",[' he was ordained a deacon on 4 March 1509. He was ordained a']
416,"[""I can't cut that tree down with""]",[' that axe; it is too thick.'],"[' a chainsaw."" ""You have to']"
417,['Why does steam come out of our mouth and nose'],"[' while breathing out, when it is cold outside?']",['?\n\nThe steam that comes out of our']
418,['shows that some studios firmly believe that people have lost the ability to think and will forgive any'],"["" shoddy product as long as there's a little girl-on-girl action.""]",[' artistic expression that is not directly related to their own work.\n\nThe film also includes']
419,"[""there's the inimitable d""]","['iaz, holding it all together. ']","['ame, the real live Miss\n\n']"
420,"[""well you're my third one and i have never""]","["" gotten the courage to do it myself isn't that funny""]",[' had a problem with you. i really like your music']
421,['nothing good'],[' can happen'],"[""' for""]"
422,['Dan took the rear seat while Bill claimed the front'],"[' because Dan\'s ""Dibs!"" was quicker.']",['. I sat on the right side and he sat on']
423,"['It is possible that the inverted repeats help stabilize the rest of the chloroplast genome, as chlor']",['oplast DNAs which have lost some of the inverted repeat segments tend to get rearranged more.'],['oplast DNA is replicated in the nucleus. It is also possible that the inverted repeats are the result']
424,"['In 1989, Jean-Louis Gassée had steadfastly refused to lower the profit margins on Mac computers, then there was a component']","["" shortage that rocked the exponentially-expanding PC industry that year, forcing Apple USA head Allan Loren to cut prices which dropped Apple's margins.""]","[' shortage, and the company’s stock price plummeted. But Gassée had a plan. The company would sell Macs at a']"
425,['To what areas has Melbourne'],[' dedicated substantial international investment?'],[' been a bit of a']
426,['What is the best way to stop caring'],[' about people who do not care about you?'],[' about the game?\n\nI don�']
427,"[""i'm sorry to say that this should seal the deal -""]","[' arnold is not, nor will he be, back. ']","["" I'm the last person you want to piss off.\n\nI""]"
428,['How can i make a carrier from being an athlete'],[' but i have problem with money for supliments?'],['?\n\nI am a 17 year old girl who']
429,"[""Aberdeen, the island's oldest settlement, once a pirate lair, is home to the floating population'the boat people who spend their entire""]","["" lives on the junks in the harbor, some proudly claiming never to have set foot on land (except for funerals, which don't count).""]","["" lives in the sea.\n\nAberdeen is the first stop of the 'boat people' on their journey from the mainland to the sea.""]"
430,"['When Maude got to school, Nell Raleigh was already there. She']","["" tucked her mittened hand under Maude's arm and squeezed it.""]","[' was a bit of a loner, but she had a knack for making']"
431,['A general had the right to punish a soldier caught'],"[' selling everyone arms, and also anyone who tempted him.']",[' in the act of desertion; but he could not']
432,"['However (and this can be proved mathematically), although']","[' such systems exist, none of them can be explicitly described.']","[' the function $f(n)$ is continuous, it']"
433,['Dozens of gay and lesbian couples arrived in this rural town Friday to get married after a county'],"[' clerk announced she would grant marriage licenses to same-sex couples, but the offer was soon revoked.']","[' judge ordered them to do so.\n\nThe couples, who have been in the same house for']"
434,['How can massless particles ('],['photons) have momentum?'],['in the form of photons)']
435,"['Additionally, the h2210’s']",[' cradle has room to charge a second battery.'],[' “S” configuration has a larger']
436,"[""What did Anakin's Force ghost at the end of the Return""]",[' of the Jedi originally look like before the new prequels?'],"["" of the Jedi really mean?\n\nIt's a question that""]"
437,['a pleasant ramble through the sort of idoosyncratic terrain that errol mor'],"['ris has often dealt with... it does possess a loose, lackadaisical charm.']",['ris and his gang of misfits have made their home.\n\nThe first place we']
438,"['Other friends were not surprised at his death. ""I wasn\'t surprised,"" said George Stranahan, a former owner of the Woody Creek Tavern, a favourite haunt of Thompson. ""I never expected Hunter to die in a hospital bed with tubes coming out of him."" Neighb']","['ours have said how his broken leg had prevented him from leaving his house as often as he had liked to. One neighbour and long-standing friend, Mike Cleverly, said Thompson was clearly hobbled by the broken leg. ""Medically speaking, he\'s had a rotten year.""']","['ours and friends of Thompson\'s have been shocked at the level of his suffering.\n\n""I\'m just glad he\'s gone,"" said the former owner of the Woody Creek Tavern, George Stranahan. ""He was a good man.""\n\nThompson was a former owner of']"
439,['They had viewed themselves as a distinctly separate nation since'],[' the Peace of Westphalia of 1648.'],"[' the end of the war, a nation that had']"
440,['Anyone who knew that he was 19 years'],[' old could take his claim away from Bernard.'],"[' old, that he was a minor, that']"
441,"[""Hipparchus' star may""]",[' be depicted in a statue called what?'],[' be the brightest that has been seen in']
442,['Pat relies'],[' on Kim.'],[' on his father']
443,['Johnny was going to get a pair of'],"["" scissors and cut out Johnny's heart.""]","[' them."" ""And you\'re going to']"
444,['Only browsers that supported HTML5 Video using the H.264 or WebM'],"[' formats could play the videos, and not all videos on the site were available.']",[' codecs.\n\nVideo playback in Chrome (and other modern browsers) now']
445,"['To further assist Mexico, the White House on April 15 named a former U.S. Justice Department official to lead efforts to crack down on drug-related violence along the U.S. side of its southwest border with Mexico.  Homeland Security Secretary Janet Napolitano announced the appointment of Alan Bersin, a former federal prosecutor, during a visit to El Paso, Texas.  Bersin held the same post - dubbed ""border czar"" -']","[' during the Clinton administration. And three Mexican drug gangs — the Sinaloa cartel, Los Zetas and La Familia Michoacana - have been placed on a list of significant foreign narcotics traffickers targeted for special sanctions, the White House said April 15.  This action allows the United States to freeze all cartel assets in U.S. jurisdiction and bars Americans from dealing with organizations that may be linked or associated with these groups and their operatives.']","[' in the Bush administration, and was a key figure in the administration\'s ""zero tolerance"" policy of prosecuting illegal crossers of the southern border.\n\nIn addition to his role as a U.S. Customs and Border Protection official, Bersin has also served as the director of the Transportation Security Administration, the agency that oversees the screening of passengers and cargo at the nation\'s borders.\n\nEducation\nBersin graduated from the University of California']"
446,['what we have here is a load of clams'],[' left in the broiling sun for a good three days'],['.\n\nI know there are many people out there']
447,['made eddie murphy a movie star and'],"["" the man hasn't aged a day.""]",[' a great guy. he made the most popular']
448,"['She always had a rough tongue, but there is no stauncher friend in England than Evelyn Howard."" He took the']","[' path through the plantation, and we walked down to the village through the woods which bordered one side of the estate. ']","[' letter from her hand and read it slowly. ""I have to do something about this, Evelyn. I have to get']"
449,['It seems to'],[' be raining.'],[' me that the']
450,['seagal ran out of movies years'],"[' ago, and this is just the proof ']",[' ago.\n\nI was always a fan']
451,"[""though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that's potentially""]","[' moving, the movie is too predictable and too self-conscious to reach a level of high drama. ']","["" very difficult to approach.'\n\nThe film also sees the cast of The Hobbit: The Desolation of""]"
452,['The rain ran down her face'],[' and it looked like tears.'],"[', stinging her eyes.']"
453,['My daughter hates living'],[' in Rowlett.'],"[' in the city,']"
454,['Why do guys only want me for a'],[' few dates or sex but nothing more?'],"["" few months?\n\nI've been""]"
455,"[""there aren't too many films that can be as simultaneously funny, offbeat and""]","[' heartwarming ( without a thick shmear of the goo, at least ) ']",[' genuinely disturbing as this.\n\nThe movie starts out with a somewhat familiar story: a']
456,['What was removed from the website that Lê Min'],['h Phiếu had written about?'],['h Ngôi had to remove?\n\n']
457,"['outer-space buffs might love this film,']",[' but others will find its pleasures intermittent. '],"["" because it's the only way I can describe""]"
458,['How can I get a beautiful woman even'],"["" if I'm not a good looking guy?""]","["" though I don't have a job?\n""]"
459,['How does it feel to receive'],[' oral sex while smoking a joint?'],"["" a compliment?\n\nI'm""]"
460,['How is it possible to'],"["" hack someone's Facebook?""]",[' do this?\n\n']
461,['They like each'],"["" other's books.""]",[' other. They like']
462,['The book has'],[' seen by Mary.'],[' been a long time']
463,"['There are also tanneries, sawmills, textile mills,']","[' food-processing plants, breweries, and a film industry in the city.']",[' and other industries that use the wood to make products.\n\nIt is']
464,['There were various'],[' whimsical variants.'],[' types of people who']
465,"['MEXICO CITY (Reuters) - A deadly strain of swine flu never seen before has broken out in Mexico, killing as many as 60 people and raising fears it is spreading across North America. The World Health Organization said it was concerned about what it called 800 ""influenza-like"" cases in']","["" Mexico, and also about a confirmed outbreak of a new strain of swine flu in the United States. It said about 60 people had died in Mexico. Mexico's government said it had confirmed that at least 16 people had died of the swine flu in central Mexico and that there could be another 45 fatal victims.""]","[' Mexico, which have already killed more than 300 people.\n\nMexico City, Mexico - A deadly strain of swine flu has broken out in Mexico, killing as many as 60 people and raising fears it is spreading across North America.\n\nThe World Health Organization (WHO) said it was concerned about what it']"
466,['There seem to be'],[' no student absent.'],[' a lot of questions']
467,['John is working on War and Peace'],"["" but I don't know which chapter.""]",['. I am working on Love and War']
468,['A monkey is karate kicking'],"["" at someone's gloved hand.""]",['.\n\nI’m']
469,['Systematic analyses of the dog genome has revealed only four major'],[' types of dogs that can be said to be statistically distinct.'],"[' loci associated with canine diseases, namely, the canine le']"
470,"['There are several issues to consider when evaluating study quality, including but not limited to 1) whether the sample estimates of WTP are representative of the population WTP; 2) whether the good to be valued is comprehended and accepted by the respondent; 3) whether the WTP elicitation format is designed to minimize strategic responses;']","[' 4) whether WTP is sensitive to respondent familiarity with the good, to the size of the change in the good, and to income; 5) whether the estimates of WTP are broadly consistent with other estimates of WTP for similar goods; and 6) the extent to which WTP responses are consistent with established economic principles.']",[' 4) whether the WTP elicitation is structured to elicit the WTP; and 5) whether the WTP elicitation is structured to elicit the WTP in a manner that minimizes strategic responses.\n\nThe first two issues are addressed in the following sections.\n\n1.  **Representative sample**\n\n ']
471,['A man jumps while'],[' on a snowboard.'],[' being chased by police in']
472,"[""Why aren't investment banks allowed to fail""]","["" even though they don't take deposits?""]",['?\n\nBy\n\nThe New']
473,"['Ms Lafferty\'s lawyer, Thomas Ezzell, told a Kentucky newspaper: ""']",['My understanding of this is that there is a lower percentage of successful impregnations with frozen.'],"['We don\'t have a good idea of what the government is going to do.""\n\nThe']"
474,"['Yes, there is a reason']",[' to not do what you propose.'],"["" you don't have the luxury of""]"
475,['the humanizing stuff that will probably sink the film for'],"["" anyone who doesn't think about percentages all day long""]",[' me.\n\nThe script is about a young man']
476,['What are some must-'],['know Indian Government websites?'],['have apps for your iPhone']
477,"['ramsay is clearly extraordinarily talented, and based on three short films and two']","["" features, here's betting her third feature will be something to behold. ""]","["" books ( The Man Who Wasn't There and The Secret of the Golden Flower""]"
478,['When did Chinese forces'],[' retake Guangxi?'],[' enter the South China']
479,"['China has rejected Coca-Cola\'s planned $2.4 billion acquisition of top juice maker Huiyuan Juice, saying the deal would have been bad for competition. The acquisition by Coca-Cola would have been the largest-ever takeover of a Chinese company by a foreign rival, and is the latest rebuff for an overseas buyer of a Chinese company. ""This just']","[' shows that China is still not open to allowing the takeover of a national brand,"" said Jeffery Lau, an analyst with Polaris Capital. ""But this is not exactly a huge surprise to the market, protectionism has been on the rise everywhere this year. This also explains why the stock has been trading at a nearly 20 percent discount to the takeover price,"" he said.']","[' shows that China needs to protect its market share by strengthening domestic companies,"" said a spokesman at Huiyuan. ""Coca-Cola\'s investment in Huiyuan will not help any company or industry in China."" Huiyuan, which is based in Shanghai, currently sells juice and other beverages to Chinese supermarkets and restaurants. Coca-Cola has already agreed to buy a']"
480,['The scientists are studying three species of fish that have recently been'],[' found living in the Indian Ocean. They began two years ago.'],[' reported to have survived the deep-sea subduction zone. The']
481,['the way that makes you ache with sadness ( the way chekhov is funny )'],"[', profound without ever being self-important, warm without ever succumbing to sentimentality ']","[""\n\nI can't help but feel that the author is trying to be funny, but""]"
482,['The United Nations Secretary General Ban'],[' Ki-moon comes from Haiti.'],[' Ki-moon’s recent']
483,['One book that Leslie praised for us'],[' to read was Sense and Sensibility.'],[' was the one he had written called The']
484,['what makes'],[' it worth watching'],[' it so hard']
485,['Which two groups have cells bound by inter-cell connections'],"[' and membranes, muscles, a nervous system and sensory organs?']",['?\n\nI have a graph with nodes and edges.']
486,"[""There are brilliant minds out there who change the whole context of one's""]",[' questions. How can I avoid people from editing my questions on Quora?'],"["" thinking. This is what I mean by 'genius' and what is""]"
487,"[""Jay My ex-fiance wouldn't""]","["" use the VA or Navy doctor's.""]",[' let me leave.\n\nI don']
488,['Jim signaled the barman and gestured'],"["" toward The barman's bathroom key.""]","[' at the table. ""A bottle of']"
489,['As a batsman what are the significant records Sach'],"[""in Tendulkar didn't make them happen?""]",['in Tendulkar has in the format of the']
490,"[""Nothing in Siegel's""]",[' work could explain this perception.'],[' testimony suggests that he had any']
491,['The Japanese invasion of Manchuria in 1931 and their eventual attack on China in'],"["" 1937 also lead to vast areas of China not being under Chiang's control.""]",[' 1937 saw the emergence of a new and dangerous threat in the form of the Man']
492,"['US President George W. Bush has refused to set a timetable for the withdrawal of the 138,000']","[' US troops in Iraq, but has said that US forces will stand down as Iraqi forces gradually take over.']","[' US troops in Iraq, despite a promise from the Bush administration that they would be gone by the end of']"
493,"[""goyer's screenplay and direction are thankfully understated""]","[', and he has drawn excellent performances from his cast.']","["".\n\nThe film's cast includes Michael Fass""]"
494,"[""Kenneth Branagh talks about his epic, uncut version of 'Hamlet'. Kenneth Branagh has directed""]","["" several celebrated film adaptations of Shakespeare's plays, but none has reached the heights of his recent 'Hamlet'.""]","[' Hamlet, Romeo and Juliet, Romeo and Juliet, Henry V and Henry V.\n\nThe actor says']"
495,['What type of bacteria-att'],['acking medicine will treat tuberculosis?'],['racting substance is needed to']
496,['Which is the best bike'],[' under 500 cc in India?'],[' for your needs?\n\n']
497,"[""I didn't give Jack""]","["" Ed's picture of anybody.""]","[' a chance to say anything,']"
498,['A variety of styles has been in'],[' vogue for the last year.'],[' use for a long time. For']
499,['Lucy had'],[' studied so hard.'],[' been very happy since']
500,"['The alleged mastermind behind the London bombings was reported captured in Cairo, Egypt last week. Police believe that a U.S. trained chemist, Magdi Asdi el-Nashar, 33, helped build the bombs that killed over 50 people. Mr. el-N']","['ashar, who has a PhD from Leeds University, left England two weeks before the bombings. After the London bombings, British authorities initiated a worldwide manhunt that found him in Cairo. State security officials reported they have begun questioning el-Nashar with British agents in attendance.']",['ashar has been living in the United States for the past two years. He was released from jail in Egypt last week after serving a six-year sentence for the plot.\n\nThe U.S. State Department has announced that it will not renew the visa of the man']
501,"['It contained ""a great number of inadmissible concepts"", he wrote, and did not acknowledge the calls for better Cuba-US ties. ""Who is now demanding our exclusion? Perhaps they don\'t understand that times of exclusionary agreements against our people have been left far behind,"" he wrote. US President Barack Obama has taken a less confrontational approach to']","[' the communist nation than his predecessor, George W Bush, our correspondent adds. But his administration continues to insist that there must be progress towards democracy and on human rights before the trade embargo can be lifted. The US began imposing restrictions on Cuba after Mr Castro took power in 1959, making it the only Communist state in the Americas - and a Cold War flashpoint.']","[' Cuba, with his administration agreeing to a new round of talks in Havana this week.\n\nIn a sign of the changes, the US government has allowed Cuban doctors to begin a medical mission to the US, and the Cuban government has agreed to allow US companies to work in Cuba.\n\nThe Cuban government has also allowed the US to re-establish diplomatic']"
502,['The latest findings contradict a California study that implicated regular pot'],[' smoking as having markedly higher risks for head and neck cancers.'],[' smoking among young adults as a factor in their increased risk for']
503,"[""IBM's has its""]",[' headquarters in Armonk.'],[' own way of doing things.']
504,"['The Bolivian President, Evo Morales, 49, has claimed victory after voters ratified a new leftist constitution, granting more power to the country\'s indigenous majority.  ""The indigenous farmers, the most marginalized sector throughout the history of the republic, are now recognized as people with the same rights as any citizen. Here begins the new Bolivia. Here we begin to reach true equality,"" Morales told a crowd in front of']","[' the flag-draped balcony of Palacio Quemado in La Paz, the administrative capital of Bolivia.  Ratified with about 60 percent support in a referendum on Sunday based on exit polls, the new constitution lets Morales run for re-election later this year and grants him tighter control over the economy. An official vote count of some 3.8 million registered voters who cast their ballots will be announced February 4.']","[' the presidential palace in La Paz.\n\nThe new constitution was ratified on November 13, 2016.\n\nSee also\n\nBolivian Constitution\nConstitution of Bolivia\n\nReferences\n\nExternal links\nOfficial website\n\nCategory:2016 in Bolivia\nCategory:2016 in politics\nCategory:2016 in the Bolivian government\nCategory:2016 elections in South America\nCategory:Bolivia federal']"
505,['There are a lot of ways'],[' that could go poorly for you.'],[' to find the best place to go']
506,['a vh1 behind the music special that has something a little more special'],"["" behind it : music that didn't sell many records but helped change a nation""]","["" for me. I'm not sure if it's the same one, but I""]"
507,['What can I access if I'],"["" have someone's Google account details?""]",[' want to see the contents of a']
508,"[""Look, too, for Cranach's Lucryce and Le Repos de Diane""]","[', and fine French works by Ingres, Courbet, and Bonnard.']","[' of the 15th century.\n\nThe first, from the 14th century']"
509,['What will be the future of high'],[' septons in Game of Thrones?'],['-speed rail in India? The first']
510,"['In addition, the NTSB also recommended to NHTSA that state legislation be']",[' enacted to prohibit holders of learners permits and intermediate licenses from using mobile phones while driving.'],[' enacted to require the agency to obtain a permit before conducting a test on a vehicle.']
511,"['The FMLN has prudently taken time before adopting a definite position, meanwhile the government has']","["" increased its detentions and attacked the residences of leaders of the Social Christian People's Movement.""]",[' been trying to give the impression that the FMLN is against the government and the military.\n']
512,"[""The WHO experts didn't say how many cases""]",[' in Hebei were in rural areas.'],[' of this virus are caused by the consumption of']
513,"['Had they been here now,']","["" we wouldn't have this problem.""]",[' they could have had a long conversation']
514,['His episcopate lasted 45 years (c. 8 June 328 – 2 May 373'],"['), of which over 17 were spent in five exiles ordered by four different Roman emperors.']","['), and was followed by a series of five synods of bishops. The first of these was']"
515,['The report blames'],[' intelligence agencies.'],[' the problem on']
516,['Iran urges rapid'],[' release of diplomat'],[' action on Iranian']
517,"['will be delighted with the fast,']","[' funny, and even touching story. ']",[' efficient service from the team at Roch']
518,['The session helps people who want to file for'],[' divorce without a lawyer and have no assets.'],"[' bankruptcy, but it is not a bankruptcy attorney']"
519,"['This is the book of which Bill approves, and this']","["" is the one of which he can't do so.""]","[' is the book of which Bill approves, and these are']"
520,"[""Was Apple's Macintosh named""]",[' after the chemist Charles Macintosh?'],[' after a horse?\n\n']
521,['There is a gap in the wall.'],[' You can see the garden through it.'],"[' When the gaps are filled, the wall']"
522,['60 million barrels of oil and gasoline'],[' will be available to the marketplace.'],"[' by the end of 2011,�']"
523,['Nobody was monitoring the internet and the students were able'],[' to use it to play games instead of research.'],[' to get into the system and access the system.']
524,['Subpart 3 does not establish'],[' any sort of trading program.'],[' a right to a jury trial']
525,['Have an infected wound on my finger. Was given antibiotics and have been taking them religiously for 5 days'],[' already. But my wound is still swollen and painful. Is this normal? Should I be worried?'],['. I took the antibiotics for the same infection that has now turned into a bacterial infection. I have']
526,['The Italian-Americans complain about many things'],"[', but none of them are serious enough.']","[', but one thing they never complain about is']"
527,['exudes the urbane sweetness that wood'],['y allen seems to have bitterly forsaken'],[' and stone have\n\nfor a while.']
528,['Who stated that he could not support'],[' the adoption since he was alive??'],[' the bill?\n\nA.']
529,"[""A key figure in former state Treasurer Paul Silvester's bribery scheme was accused Wednesday""]","["" of changing his story about Silvester's alleged corrupt dealings with a Boston investment firm.""]",[' of defrauding the public of millions of dollars.\n\nFormer state Treasurer Paul Sil']
530,['What are biggest'],[' misconceptions about communication?'],[' problems with the current']
531,['About 22% of twentysomethings are obese'],"[', which is roughly 30 pounds over a healthy weight.']","[', but the obesity epidemic is still largely invisible in the']"
532,['Blue chips edged lower by midday on Wednesday as a wave of profit warnings drained'],[' some of the optimism that has driven a rally over the past three months.'],[' investor confidence.\n\nThe Dow Jones Industrial Average fell 0.7%']
533,['an annoying orgy of excess and exploitation'],[' that has no point and goes nowhere.'],"["".\n\nI'm not sure what""]"
534,"['In other words, with its 2 million inhabitants,']",[' Slovenia has only 5.5 thousand professional soldiers.'],[' the city of Mumbai is one of the most densely']
535,"[""there's real visual charge to the filmmaking, and a""]",[' strong erotic spark to the most crucial lip-reading sequence '],[' certain\nease with which he handles the material.\n']
536,"['We are willing to use force under certain circumstances,']","[' but we will not say in advance which ones,.']",[' but the use of force must be reasonable and proportion']
537,['There is a problem with the'],[' approach to dealing with sexual harassment'],[' conventional methods and devices for providing']
538,"['""This was a persistent problem which has not been solved']","[', mechanically and physically,"" said board member Steven Wallace.']","['.""\n\nThe new law, which was passed by']"
539,['Australian speaker'],[' steps aside'],[': �']
540,"[""Jane knocked on Susan's door but""]",[' she did not get an answer.'],"["" she didn't answer. She was""]"
541,['Popeye reared up and plopped on her back and there was a sudden grunting and'],[' whinnying and with both hind legs Canada Miss bucked and threw Popeye off her back.'],"[' a yelp of pain from the dog.\n\n""Sorry, I was just thinking about']"
542,['What does it mean to dream about'],"["" a guy you've never met?""]",[' a future?\n\nFor many']
543,"[""Many people start to read Paul's books and can't put""]",[' them down. They are gripped because Paul writes so well.'],[' them down. They are the best selling books of all time']
544,['Are there specific stories which your'],[' family now shares with you?'],[' readers will enjoy?\n\n']
545,"['Had Apple allowed Compaq, Hewlett-Packard, perhaps even IBM to build hardware']","[' running the Mac OS, it might very well have seen its software become the industry standard.']",[' for the iPhone?\n\nIt’s a question that has been asked for years']
546,['A kid runs in the opposite direction'],[' of others who were playing a game.'],"[' and says, “A boy ran']"
547,['Should I just stop writing answers on Quora since'],[' none of my answers are being upvoted?'],"["" I've been doing that for years?\n\n""]"
548,"[""Plofsky said the commission won't investigate because""]",[' the three-year statute of limitations has expired.'],[' the agency is too busy with other things.\n']
549,"[""Paul's books are gripped""]",[' because Paul writes so well.'],[' by the same spirit and passion']
550,"[""EU declares Hezbollah's""]",[' military wing terror group'],[' use of civilian aircraft']
551,"['In 1994 the country held its first democratic elections and, during the last decade, the African National']",[' Congress (ANC) has transformed from a struggling organisation to the governing political party of the country.'],[' Congress (ANC) emerged as a major political party with an extensive programme of social and economic reforms']
552,['Have you ever experienced a'],[' problem with a mobile phone?'],[' situation where you wanted to share']
553,['Such treaties between colonizers and indigenous peoples are an important part of political discourse in the late 20th and early'],"[' 21st century, the treaties being discussed have international standing as has been stated in a treaty study by the UN.']",[' 21st century. They are also an important part of the political economy of the United States. In the late 20']
554,['The fifth row is devoted to First-Class Mail in NHH-to-'],['NHH (Non-household-to-Non-household) sector.'],['NHH ratio.\n\nThe sixth row is devoted to First-Class Mail in']
555,['How do I forgive'],[' someone who betray me?'],[' my brother?\n\n']
556,['There are 360 million European citizens in 15 member states and yet we cannot find just'],[' 20 men and women with the relevant professional competence and work experience to be commissioners.'],[' one European citizen. That is a scandal.\n\nThere are 360 million European']
557,"['polanski is saying what he has long wanted to say, confronting the roots of his own']","[' preoccupations and obsessions, and he allows nothing to get in the way. ']",[' corruption and the corruption of the political class in Poland.\n\nThe country is in the']
558,['The snow has'],[' blocked the track.'],[' already melted from the']
559,"['The Australian state of New South Wales (NSW) launched its latest anti-cannabis campaign in Sydney today. The campaign, which specifically targets 14 to 19 year-olds aims to reduce the number of young people experimenting with the drug. The advertisements follow a tightening of cannabis laws in NSW last year. The campaign, which']","[' NSW Health has cost at AUD$600,000 will use a variety of print ads placed at bus stops and in youth magazines in addition to  advertisements on websites such as MySpace and MSN. Print ads use a tag line saying ""Pot. It mightn\'t kill you, but it could turn you into a dickhead"".']","[' was launched by the NSW Government, is part of a nationwide campaign to reduce the number of young people using cannabis.\n\nThe campaign was launched by the NSW Government in conjunction with the Department of Health and Ageing and the Alcohol and Other Drugs Council. The campaign was launched in Sydney today, with the NSW Government promising to continue the']"
560,['Daschle will'],[' certainly back the ban.'],[' be the first to admit']
561,"['Of this experience she commented, ""I studied with a vocal coach for Evita']","["" and I realized there was a whole piece of my voice I wasn't using.""]","[', and she was amazing.""\n\nI told her, ""I just had']"
562,['The CEF advanced scenario assumes that increased funding'],[' will only be used for demand-side technologies.'],[' to the National Institutes of Health (NIH)']
563,"['The flexibility of our market-driven economy has allowed us, thus far, to weather reasonably well the steep rise in spot']","[' and futures prices for crude oil and natural gas that we have experienced over the past two years, said Mr. Greenspan.']",[' prices for oil. This is not to say that there is no risk. We can see the signs of a downturn in the']
564,['Carol believed that Rebecca regretted'],[' that Rebecca had stolen the watch.'],"[' her decision to marry him, but']"
565,['There was little evidence of organized warfare or professional soldiers during the'],"[' Uruk period, and towns were generally unwalled.']","["" early years of the Republic, but the state's military forces""]"
566,['The hair has'],[' to be cleaned.'],[' always been associated with']
567,['The evidence that was assembled by'],[' the prosecution convinced the jury.'],[' the British government to support the']
568,"['""It\'s very difficult to do large syndicated loans in Japan']","[',"" where there is a lack of expertise, says one banker.']",['. You have to be very careful in terms of the collateral and']
569,"['were afraid to show this movie to reviewers before its opening,']","["" afraid of the bad reviews they thought they 'd earn. ""]",[' so I am not sure how they felt about it.\n\n']
570,['the gifted crudup has the perfect face to play'],"[' a handsome blank yearning to find himself, and ']","["" with.\n\nNow he's got a chance to""]"
571,['Which college will I get with'],[' 3000 rank in wbjee?'],[' a degree in Business?\n\n']
572,"['Anyone who can, should show me']",[' how to wiggle my ears.'],[' the way to get to the top']
573,"[""Richter's performance of Bach on the piano doesn""]","[""'t please me as much as Glenn Gould's.""]","[""'t seem to have been a total flop.""]"
574,"[""Why shouldn't I""]",[' go to college?'],[' just get a new']
575,['There is no implication about Tom'],[' whatsoever in such a sentence.'],[' Brady’s ability to']
576,"[""I wonder whose mother's dog""]",[' we were all fond of.'],"[' is that?""\n\n""']"
577,['show that if you give a filmmaker an unlimited'],"[' amount of phony blood, nothing good can happen ']","[' budget, they will make a film that’']"
578,['had the misfortune to'],[' watch in quite some time'],[' be born in the same']
579,['The Kota is the'],"["" country's business center.""]",[' biggest city in the state']
580,['Is there any mathematics coaching in Delhi for C'],['MI or ISI for a BSC entrance exam?'],['SE/CSE/CSE/CSE']
581,"[""I'm going to be blunt""]","["", here: You don't.""]","["": I'm not a fan of""]"
582,['(Nothing currently on the site is'],[' going to hurt Gore very much.'],[' intended to be a solicitation for any']
583,['Arab League welcomes US'],['-Russian deal on Syria'],"[', Israel, Saudi Arabia']"
584,"['Speaking from my own experience, I would rather']",[' carry different ND filters that combine two polarisers.'],[' be an\nartist than a programmer. I am']
585,"[""Why doesn't the""]",[' DC current have frequency?'],[' new President of the United']
586,['tskhinvali is'],[' the capital of georgia.'],[' a village in the Nalanda']
587,"[""there's no excuse for following up a delightful, well""]",['-crafted family film with a computer-generated cold fish. '],"['-executed,\nand enjoyable lunch-break with a quick']"
588,"['The index, which measures activity in the service sector, climbed']",[' to 50.7 last month from 47.9 in March.'],"[' by 6.3 percent in the first quarter of 2018, the']"
589,['Does it make a loud'],"["" noise when it's shot?""]",[' noise?\n\nIn the']
590,"[""Indonesia's army has been accused of human rights abuses""]","[' during its earlier battles with GAM, charges it has generally denied.']","[', including torture, in a report by the Human Rights Watch.']"
591,['Fred is the only man alive who still remembers my father as an infant'],"['. When Fred first saw my father, he was twelve years old.']","['.\n\n""I remember you,"" he says. ""I remember']"
592,"[""Susan knew that Ann's son had been in a""]","[' car accident, so she told her about it.']",[' car accident. She knew that he had been in']
