index,prompt,prompt_cont,gen0,['It is many farms crowding the area'],"[', which all produce milk and pork.']",[' between the city and the river known as']
409,['Part of the accord was the implementation of a special health council'],[' would monitor health spending and progress in reforming the health system.'],"[', involving representatives from the private and public sectors, that was']"
410,['US Steel mini-mill'],[' gon be located in Ohio.'],['\n\nThe USS Steel is']
411,['We done hoped to place copies of our newsletter on all the chairs in'],"[' the auditorium, but dey was simply too many of them.']",[' the lobby and in the stairway. But instead we’ve']
412,"['His girlfriend perfect, because she']","[""'s the only can stand him.""]",[' was a model and has been for']
413,"['argue that entering a church, synagogue or temple do']","[""n't mean you gotta check your brain at the door""]","[' so because someone is praying, praying for good health or']"
414,['The manufacturer gotta convince the'],"["" government it's safe.""]","["" people that it's not""]"
415,"['He received a bachelor degree in Biblical studies on 9 March 1508, and']",[' another bachelor degree in the Sentences by Peter Lombard in 1509.'],"["" had his first master's degrees from the School of Oriental Studies in Rome in""]"
416,"[""I can't cut no tree down with""]",[' no axe; it is too thick.'],[' this knife...I should have never stuck']
417,['Why steam come out of our mouth and nose'],"[' while breathing out, when it cold outside?']",['\nfor a second or two\nAnd then']
418,['show that some studios firmly believe that people done lost the ability to think and gon forgive any'],"["" shoddy product as long as it's a little girl-on-girl action.""]",[' of their mistakes. (And that the writers have a vested interest in making the viewer happy']
419,"[""it's the inimitable""]","[' diaz, holding it all together.']",[' and enduring art of finding the right place']
420,"[""well you're my third one and i done never""]","["" gotten no courage to do it myself ain't that funny""]",[' got my head around the\n\ntrouble\n']
421,"[""cann't""]",[' nothing good happen'],[' find my place']
422,['Dan took the rear seat while Bill claimed the front'],"[' because Dan ""Dibs!"" was quicker.']","['. I gave Bill my full attention, my head']"
423,"['It is possible that the inverted repeats help stabilize the rest of the chloroplast genome, as chlor']",['oplast DNAs which done lost some of the inverted repeat segments tend to get rearranged more.'],['oplast genome organisation is highly conserved among taxa (Schmutz [@CR32]).']
424,"['In 1989, Jean-Louis Gassée done steadfastly refused to lower the profit margins on Mac computers, then it was a component']","[' shortage  been rocked the exponentially-expanding PC industry that year, forcing Apple USA head Allan Loren to cut prices which dropped Apple margins.']","["" of the first model of Apple's popular iMac series.\n\nBy 1997, however, Apple had been sold as a viable alternative to""]"
425,['To what areas got Melbourne'],[' dedicated substantial international investment?'],[' to its most successful times']
426,['What the best way to stop caring'],[' about people do not care about you?'],"[' about people, I thought was writing something']"
427,"[""i'm sorry to say that this should seal the deal -""]","["" arnold ain't, nor gon he be, back.""]","["" you can't have an adult party and a child without anyone getting""]"
428,['How can i make a carrier from being an athlete'],[' but i got problem with money for supliments?'],[' in a sport?\n\nAre you looking for ways']
429,"[""Aberdeen, the island oldest settlement, once a pirate lair, home to the floating population'the boat people spend their entire lives on the""]","["" junks in the harbor, some proudly claiming ain't never to done set no foot on land (except for funerals, which don't count).""]",[' ship in Aberdeen or other towns or villages. All kinds of people are found there: rich & poor and people of all race can live there. There']
430,"['When Maude gotta school, Nell Raleigh been was already there.']",[' She tucked her mittened hand under Maude arm and squeezed it.'],"['\n\nSo let’s face it, she’s not']"
431,['A general had the right to punish a soldier caught'],"[' selling everyone arms, and also anyone tempted him.']","[' in unlawful assembly with one\nhundred lashes,']"
432,"['However (and this can be proved mathematically), although such']","["" systems exist, cann't none of them be explicitly described.""]","[' kind of relation is non-trivial, any solution']"
433,['Dozens of gay and lesbian couples been arrived in this rural town Friday to get married after a county'],"[' clerk announced she would grant marriage licenses to same-sex couples, but the offer was soon revoked.']","[' ordinance was declared illegal.\n\n""I can\'t believe it happened to me or I\'m going']"
434,['How can massless particles ('],['photons) got momentum?'],['or fields) have mass?']
435,"['Additionally, the h2210 cradle']",[' got room to charge a second battery.'],[' also can be electrically connected to the']
436,['What Anakin Force ghost at the end of the Return of'],[' the Jedi originally look like before the new prequels?'],[' the Jedi?\n\nThe Anakin Force ghost appears at']
437,['a pleasant ramble through the sort of idoosyncratic terrain that errol'],"[' morris done often dealt with... it possess a loose, lackadaisical charm.']","[' hartley has to get to and make them all more relevant, all the while avoiding']"
438,"['Other friends ain\'t surprised at his death. ""I wasn\'t surprised,"" said George Stranahan, a former owner of the Woody Creek Tavern, a favourite haunt of Thompson. ""I never expected Hunter to die in a hospital bed with tubes coming out of him."" Neighb']","['ours done said how his broken leg done prevented him from leaving his house as often as he done liked to. One neighbour and long-standing friend, Mike Cleverly, said Thompson was clearly hobbled by the broken leg. ""Medically speaking, he\'s had a rotten year.""']","['ours who knew Gatsby, his wife and the rest of the Thompson quartet, now say it\'s too premature even for them to draw parallels. They did, however, tell _The Philadelphia Inquirer_\'s Ben Tobin that Thompson has been diagnosed with ""t']"
439,['They done viewed themselves as a distinctly separate nation since'],[' the Peace of Westphalia of 1648.'],[' the fall of the Confederacy in 1865. They are']
440,['Anyone knew that he was 19 years old'],[' could take his claim away from Bernard.'],['? Did anyone even know?’']
441,['Hipparchus star may be'],[' depicted in a statue called what?'],[' used as a navigational aid to']
442,['Pat rely'],[' on Kim.'],[' on what it']
443,['Johnny was going to get a pair'],[' of scissors and cut out Johnny heart.'],"['."" ""I\'m very happy to hear']"
444,['Only browsers supported HTML5 Video using the H.264 or WebM formats'],"[' could play the videos, and not all videos on the site was available.']","[' like so:\n\n<video controls autoplay> <source src=""']"
445,"['To further assist Mexico, the White House on April 15 named a former U.S. Justice Department official to lead efforts to crack down on drug-related violence along the U.S. side of its southwest border with Mexico.  Homeland Security Secretary Janet Napolitano announced the appointment of Alan Bersin, a former federal prosecutor, during a visit to El Paso, Texas.  Bersin held the same post - dubbed ""border czar"" -']","[' during the Clinton administration. And three Mexican drug gangs — the Sinaloa cartel, Los Zetas and La Familia Michoacana - done been placed on a list of significant foreign narcotics traffickers targeted for special sanctions, the White House done said April 15.  This action allow the United States to freeze all cartel assets in U.S. jurisdiction and bar Americans from dealing with organizations may be linked or associated with these groups and their operatives.']","[' under then-Attorney General Janet Reno.  During his tenure, Bersin oversaw an extensive, ongoing effort to fight smuggling that was referred to as ""Operation Fast and Furious"".\n\nUnder Bersin\'s leadership, the U.S. was a major player in international drug-cartel enforcement operations, but he was unable to prevent the flow of drugs into the United States in 2010. The U.S. Drug Enforcement Administration and Bureau of Alcohol,']"
446,['what we got here a load of clams left'],[' in the broiling sun for a good three days'],[' and right to take over that port.\n\n']
447,['made eddie murphy a movie star and'],"["" the man donen't aged a day.""]",['\n\nA woman was arrested for stealing her']
448,"['She always had a rough tongue, but dey is no stauncher friend in England than Evelyn Howard."" He took']","[' the path through the plantation, and we walked down to the village through the woods which bordered one side of the estate.']","[' a deep breath, looking straight at the detective. ""Not even the best of them.""\n\n""Goodbye,"" said']"
449,['It seem to'],[' be raining.'],[' me that people']
450,['seagal done ran out of movies'],"[' years ago, and this just the proof']",['. The city’s population has']
451,"[""though moonlight mile replete with acclaimed actors and actresses and tackle a subject's potentially""]","[' moving, the movie too predictable and too self-conscious to reach a level of high drama.']","["" important to both'.\n\nThe film won the best picture Oscar at the 1990 Academy Awards and""]"
452,['The rain done ran down her'],[' face and it looked like tears.'],[' face. She said she thought maybe']
453,['My daughter hate living'],[' in Rowlett.'],[' without\n\nI']
454,['Why guys only want me for a few'],"["" dates or sex but don't nothing more?""]",[' games!\n\nHello Guys and gals']
455,"[""it isn't too many films can be as simultaneously funny, offbeat and""]","[' heartwarming ( without a thick shmear of the goo, at least )']","["" scary as the one above. Not a film I'm willing to take my eye off""]"
456,['What was removed from the website that Lê Min'],['h Phiếu done written about?'],['h Thục Thiên']
457,['outer-space buffs might love this film'],"[', but others gon find its pleasures intermittent.']","['; they can point to a pretty decent,']"
458,['How can I get a beautiful woman even'],"["" if Iain't a good looking guy?""]","[' younger than I am?"" She would not have']"
459,['How it feel to receive oral'],[' sex while smoking a joint?'],[' sex\n\nPosted by\n']
460,['How it possible to'],[' hack someone Facebook?'],[' use\n\nthe']
461,['They like each'],[' other books.'],[' other and their']
462,['The book done'],[' seen by Mary.'],[' very well: the']
463,"['Dey is also tanneries, sawmills, textile mills,']","[' food-processing plants, breweries, and a film industry in the city.']",[' and meat packing plants. The city is home to the largest factory of its']
464,['It was various'],[' whimsical variants.'],[' degrees of support from']
465,"['MEXICO CITY (Reuters) - A deadly strain of swine flu never seen before done broken out in Mexico, killing as many as 60 people and raising fears it is spreading across North America. The World Health Organization said it was concerned about what it called 800 ""influenza-like"" cases in']","[' Mexico, and also about a confirmed outbreak of a new strain of swine flu in the United States. It said about 60 people done died in Mexico. Mexico government said it done confirmed that at least 16 people done died of the swine flu in central Mexico and that dey could be another 45 fatal victims.']","[' the Western Hemisphere in November. The United States has reported its first two infections of H1N1, a form of flu that has killed 26 people and claimed nine lives so far this year. No one has died in Mexico since October. There is no vaccine or treatment, but the virus and its symptoms are treat']"
466,['It seem to be'],[' no student absent.'],[' that for some reason']
467,['John is working on War and Peace'],"["" but I don't know no chapter""]","[', and I’m having']"
468,['A monkey karate kicking'],[' at someone gloved hand.'],['. And just when I thought']
469,['Systematic analyses of the dog genome done revealed only four'],[' major types of dogs can be said to be statistically distinct.'],[' potential genes that are present in a region of the genome responsible']
470,"['It is several issues to consider when evaluating study quality, including but not limited to 1) whether the sample estimates of WTP are representative of the population WTP; 2) whether the good to be valued is comprehended and accepted by the respondent; 3) whether the WTP elicitation format is designed to minimize strategic responses']","['; 4) whether WTP sensitive to respondent familiarity with the good, to the size of the change in the good, and to income; 5) whether the estimates of WTP are broadly consistent with other estimates of WTP for similar goods; and 6) the extent to which WTP responses consistent with established economic principles.']","['; and 4) whether WTP estimates are reasonable. The survey has been used to elicit such values. A total of 1644 respondents from across the United States were asked to state their willingness to pay for a selected service (e.g., care of the elderly). In addition, 1363 respondents were surveyed about service providers']"
471,['A man jump while'],[' on a snowboard.'],[' a young girl sits in']
472,"[""Why ain't investment banks allowed to fail""]","["" even though they don't take no deposits""]","['? In any other\nindustry,']"
473,"['Ms Lafferty lawyer, Thomas Ezzell, told a Kentucky newspaper: ""My']",[' understanding of this is that dey is a lower percentage of successful impregnations with frozen.'],[' client is not going away. He believes in what he believes is morally right and the justice system']
474,"['Yes, dey is a reason']",[' to not do what you propose.'],[' to get the game off my mind']
475,['the humanizing stuff gon probably sink the film for'],"["" anyone don't think about no percentages all day long""]",[' you) to the more human (or what she calls']
476,['What some must-'],['know Indian Government websites?'],['ignore stories are about:']
477,"['ramsay is clearly extraordinarily talented, and based on three short films and two']","["" features, here's betting her third feature gon be something to behold.""]",[' years of intensive studio time is a real movie-making machine.\n\n']
478,['When Chinese forces'],[' retake Guangxi?'],[' launched a massive counter']
479,"['China done rejected Coca-Cola planned $2.4 billion acquisition of top juice maker Huiyuan Juice, saying the deal would have been bad for competition. The acquisition by Coca-Cola would have been the largest-ever takeover of a Chinese company by a foreign rival, and the latest rebuff for an overseas buyer of a Chinese company. ""This just']","[' show that China ain\'t still open to allowing the takeover of a national brand,"" said Jeffery Lau, an analyst with Polaris Capital. ""But this ain\'t exactly a huge surprise to the market, protectionism have been on the rise everywhere this year. This also explain why the stock been trading at a nearly 20 percent discount to the takeover price,"" he said.']","[' leads to uncertainty for China and the foreign companies involved,"" said Zhao Yansheng, deputy general manager of Shanghai-based Huayuan Juice. ""China has been buying overseas for decades and does not like them. China will do its best to preserve competition."" But some Chinese analysts said they expected Coca-Cola to change its mind. ""Chinese companies are not worried']"
480,['The scientists are studying three species of fish done recently been found'],[' living in the Indian Ocean. They been began two years ago.'],"["" in the wild to have a unique genetic marker that's different from""]"
481,['the way make you ache with sadness ( the way chekhov funny )'],"[', profound without ever being self-important, warm without ever succumbing to sentimentality']",['\n\nthe way this one of the best films you have ever seen!\n\n']
482,['The United Nations Secretary General Ban'],[' Ki-moon come from Haiti.'],[' Ki-moon (right) speaks']
483,['One book Leslie praised for us to'],[' read was Sense and Sensibility.'],"[' read, and why I’']"
484,['what make'],[' it worth watching'],[' it look like']
485,['Which two groups got cells bound by inter-cell connections'],"[' and membranes, muscles, a nervous system and sensory organs?']",['?\n\nLet $\\mathbb{C}$ denote']
486,['Dey is brilliant minds out there change the whole context of one questions'],['. How can I avoid people from editing my questions on Quora?'],"["". It's very hard to see the way a lot of them are""]"
487,['Jay My ex-fiance wouldn'],"[""'t use VA or Navy no doctor'""]","[""'t even tell me his last name,""]"
488,['Jim signalled the barman and gest'],['ured toward The barman bathroom key.'],['ured for us to pay our bill.']
489,['As a batsman what are the significant records Sach'],"[""in Tendulkar ain't make them happen?""]",['in will have in his career?\n\nIn']
490,"[""Couldn't nothing in""]",[' Siegel work explain no perception'],[' all you guys do here tonight']
491,['The Japanese invasion of Manchuria in 1931 and their eventual attack on China'],"["" in 1937 also lead to vast areas of China ain't under Chiang control.""]",[' in 1937 were the first and most spectacularly decisive events in Japanese imperial expansion and']
492,"['US President George W. Bush done refused to set a timetable for the withdrawal of the 138,000']","[' US troops in Iraq, but done said that US forces gon stand down as Iraqi forces gradually take over.']","[' federal troops and their aircraft from Iraqi airspace, prompting an angry response from the Iraqi government.\n\nIn']"
493,['goyer  screenplay and direction are thankfully understated'],"[', and he done drawn excellent performances from his cast.']",[' and well-intentioned. The only thing stopping this']
494,"[""Kenneth Branagh talk about his epic, uncut version of 'Hamlet'. Kenneth Branagh done directed""]","["" several celebrated film adaptations of Shakespeare plays, but ain't none done reached no heights of his recent 'Hamlet'.""]",[' Hamlet with John Gielgud and Angela McFarland (who he has worked with before). The film']
495,['What type of bacteria-att'],['acking medicine gon treat tuberculosis?'],['racting material could be used']
496,['Which the best bike under'],[' 500 cc in India?'],[' 700$???\n\n']
497,"[""I ain't give Jack""]",[' Ed picture of anybody.'],[' that.\n\n\n\n']
498,['A variety of styles have been in'],[' vogue for the last year.'],"[' existence, including the simple, un']"
499,['Lucy done'],[' studied so hard.'],[' and we have gone']
500,"['The alleged mastermind behind the London bombings was reported captured in Cairo, Egypt last week. Police believe that a U.S. trained chemist, Magdi Asdi el-Nashar, 33, helped build the bombs killed over 50 people. Mr. el-N']","['ashar, got a PhD from Leeds University, left England two weeks before the bombings. After the London bombings, British authorities initiated a worldwide manhunt found him in Cairo. State security officials reported they done begun questioning el-Nashar with British agents in attendance.']","[""ashar has been taken to Cairo's Shokry prison where he will be questioned and extradited to the U.S. for possible charges.\n\nIt is believed the two cell phones used in the carnage had been stolen and were found on the premises of the""]"
501,"['It contained ""a great number of inadmissible concepts"", he wrote, and did not acknowledge no calls for better Cuba-US ties. ""Who is now demanding our exclusion? Perhaps they don\'t understand that times of exclusionary agreements against our people done been left far behind,"" he wrote. US President Barack Obama done taken a less confrontational approach to']","[' the communist nation than his predecessor, George W Bush, our correspondent add. But his administration continue to insist that it must be progress towards democracy and on human rights before the trade embargo can be lifted. The US began imposing restrictions on Cuba after Mr Castro took power in 1959, making it the only Communist state in the Americas - and a Cold War flashpoint.']","[' Cuba, he pointed out, but his efforts at rapprochement had been futile. The Cubans were looking at the US as someone who had given aid and comfort to the communist Castro regime, he said, a charge Obama said he ""never denied"".\n\nFor the Cuban government, the most important aspect of the agreement was to see it as a']"
502,['The latest findings contradict a California study implicated regular pot smoking'],[' as having markedly higher risks for head and neck cancers.'],[' as a factor that may reduce the risk of dying from']
503,['IBM got its headquarters'],[' in Armonk.'],[' in a historic industrial district']
504,"['The Bolivian President, Evo Morales, 49, done claimed victory after voters ratified a new leftist constitution, granting more power to the country indigenous majority.  ""The indigenous farmers, the most marginalized sector throughout the history of the republic, are now recognized as people with the same rights as any citizen. Here begin the new Bolivia. Here we begin to reach true equality,"" Morales told a crowd in front of']","[' the flag-draped balcony of Palacio Quemado in La Paz, the administrative capital of Bolivia.  Ratified with about 60 percent support in a referendum on Sunday based on exit polls, the new constitution let Morales run for re-election later this year and grant him tighter control over the economy. An official vote count of some 3.8 million registered voters cast their ballots gon be announced February 4.']","[' a large auditorium in Santa Cruz de la Sierra, a small municipality in the Amazonian region of Potosi, on a campaign that was dominated by the ruling socialist-led Institutional Revolutionary Party. A banner with the word ""Bolivian"", along with a picture of the president, was hung on the wall of the stage in the city ahead of Sunday\'s elections.\n\nVoters in Bolivia called for']"
505,['Dey is a lot of'],[' ways could go poorly for you.'],[' work for a guy with nothing but']
506,['a vh1 behind the music special got something a little more special'],"["" behind it : music didn't sell many records but helped change a nation""]",[' for the holidays with the launch of its holiday mix line. You get a']
507,['What can I access if I'],[' got someone Google account details?'],[' already have an account with a']
508,"['Look, too, for Cranach Lucryce and Le Repos de Diane']","[', and fine French works by Ingres, Courbet, and Bonnard.']",[' de Poitiers.”[17]\n\nI will not argue']
509,['What gon be the future of high'],[' septons in Game of Thrones?'],[' resolution imaging?\n\nWhen the concept']
510,"['In addition, the NTSB also recommended to NHTSA state legislation be enacted']",[' to prohibit holders of learners permits and intermediate licenses from using mobile phones while driving.'],[' to ban a type of engine that caused similar crashes.\n\nThe NTSB']
511,"['The FMLN done prudently taken time before adopting a definite position, meanwhile the government done']",[' increased its detentions and attacked the residences of leaders of the Social Christian People Movement.'],"[' what they have been forced by popular opposition to do, which is to give a “']"
512,"[""The WHO experts ain't say how many cases""]",[' in Hebei was in rural areas.'],[' we can expect in Thailand in August. Here']
513,"['Had they been here now,']","["" we wouldn't have no problem""]",[' they would have been the last']
514,['His episcopate done lasted 45 years (c. 8 June 328 – 2 May 373'],"['), of which over 17 was spent in five exiles ordered by four different Roman emperors.']",[') with a total of 678 bishops. The bishops of the Great Western province alone have numbered']
515,['The report blame'],[' intelligence agencies.'],"[' a major,']"
516,['Iran urge rapid'],[' release of diplomat'],[' action to combat']
517,"['gon be delighted with the fast,']","[' funny, and even touching story.']",[' and also safe solution that I came']
518,['The session help people want to file for'],[' divorce without a lawyer and got no assets.'],[' the protection of their privacy.\n\nOnline']
519,"['This the book of which Bill approve, and this']","["" the one of which he can't do so.""]",[' is the book that you\nwant to read.']
520,['Was Apple Macintosh named after'],[' the chemist Charles Macintosh?'],[' the famous apple-like']
521,['It is a gap in the wall.'],[' You can see the garden through it.'],"[' To begin with, as long as I']"
522,['60 million barrels of oil and gasoline'],[' gon be available to the marketplace.'],['.\n\nThe deal allows Exxon']
523,"[""Wasn't nobody monitoring no internet and the students was""]",[' able to use it to play games instead of research.'],[' all alone and he went to sleep while talking but his']
524,['Subpart 3 do not establish'],[' no sort of trading program.'],[' an effective limit\nsubpart']
525,['Got an infected wound on my finger. Was given antibiotics and been taking them religiously for 5'],[' days already. But my wound still swollen and painful. this normal? Should I be worried?'],"["" hours. Wasn't feeling a thing. When I left, the wound was white and open""]"
526,"['The Italian-Americans complain about many things, but']","["" don't none of them ain't serious enough.""]","[' when it comes to racial equality, they have the']"
527,['exude the urbane sweetness woody'],[' allen seem to done bitterly forsaken'],[' with the sweet-sour-s']
528,['Who stated that he could not support'],[' no adoption since he was alive??'],[' the use of “sharia']
529,['A key figure in former state Treasurer Paul Silvester bribery scheme was accused Wednesday'],[' of changing his story about Silvester alleged corrupt dealings with a Boston investment firm.'],[' of taking a 5-point bribe from an alleged drug trafficker years later in prison']
530,['What biggest misconceptions'],[' about communication?'],[' you see about']
531,['About 22% of twentysomethings obese'],"[', which roughly 30 pounds over a healthy weight.']",[' or overweight live in the United States and 21%']
532,['Blue chips edged lower by midday on Wednesday as a wave of profit warnings'],[' drained some of the optimism done driven a rally over the past three months.'],[' hit the stock market for the second straight day after the White House released a']
533,['an annoying orgy of excess and'],[' exploitation got no point and go nowhere.'],"[' boredom,\n\nthen in a week']"
534,"['In other words, with its 2 million inhabitants,']",[' Slovenia got only 5.5 thousand professional soldiers.'],[' it’s the most populous French city.']
535,"[""it's real visual charge to the filmmaking, and""]",[' a strong erotic spark to the most crucial lip-reading sequence'],"[' that is also, ironically enough, the reason the movie is']"
536,"['We willing to use force under certain circumstances, but']","["" we ain't gon say in no advance no ones,.""]",[' they are the most brutal.’”\n']
537,['Dey is a problem with'],[' the approach to dealing with sexual harassment'],"[' the entire country,” Obama']"
538,"['""This was a persistent problem which done not been solved']","[', mechanically and physically,"" said board member Steven Wallace.']","['."" ""[Taser blast] [gun clicks]"" ""']"
539,['Australian speaker'],[' step aside'],[' to take']
540,['Jane knocked on Susan door but'],[' she did not get no answer'],[' no one answered. When she']
541,['Popeye reared up and plopped on her back and dey was a sudden grunting and'],[' whinnying and with both hind legs Canada Miss bucked and threw Popeye off her back.'],['\nflapping in the air of her chest and her cheeks became flushed with the\nexcitement of']
542,['What it mean to dream about'],"["" a guy you've never met?""]",[' being a professional athlete?\n\n']
543,"[""Many people start to read Paul books and can't put""]",[' them down. They are gripped because Paul write so well.'],[' their finger on the precise reason why he is so appealing.']
544,['Is dey specific stories which'],[' your family now share with you?'],[' will not happen\n\nI am']
545,"['Done Apple allowed Compaq, Hewlett-Packard, perhaps even IBM to build hardware']","[' running the Mac OS, it might very well done seen its software become the industry standard.']","[' products?\n\nIn any case, it’s clear Microsoft’s big']"
546,['A kid run in the opposite direction'],[' of others was playing a game.'],[' and the other in front\n\n']
547,['Should I just stop writing answers on Quora since'],"["" none of my answers are ain't upvoted?""]",[' most of you have started to visit the site more often']
548,"[""Plofsky said the commission won't investigate because""]",[' the three-year statute of limitations done expired.'],[' of its mandate to find a cure for HIV.']
549,['Paul books are gripped because'],[' Paul write so well.'],"[' of their strong plot,']"
550,['EU declare Hezbollah'],[' military wing terror group'],['’s �']
551,"['In 1994 the country held its first democratic elections and, during the last decade, the African National']",[' Congress (ANC) done transformed from a struggling organisation to the governing political party of the country.'],[' Congress (ANC) won a resounding majority in the national conference of the party. During the']
552,['Done you ever experienced a'],[' problem with a mobile phone?'],[' loss? What were the emotions']
553,['Such treaties between colonizers and indigenous peoples are an important part of political discourse in the late 20th and early'],"[' 21st century, the treaties being discussed got international standing as done been stated in a treaty study by the UN.']","[' 21st centuries. While some treaties aim to assuage the fears of native populations, many rest on the premise']"
554,['The fifth row devoted to First-Class Mail in NHH-to-N'],['HH (Non-household-to-Non-household) sector.'],"['HH, then to\nFirst-Class Mail Outside NHH-to-N']"
555,['How I forgive'],[' someone betray me?'],[' those who have treated']
556,['Dey is 360 million European citizens in 15 member states and yet we cannot find just'],[' 20 no men and women with the relevant professional competence and work experience to be commissioners.'],[' two of them on the continent: the Czech Republic and Germany. The citizens of the']
557,"['polanski is saying what he done long wanted to say, confronting the roots of his']","[' own preoccupations and obsessions, and he allow nothing to get in the way.']","["" own problems instead with his 'white', Jewish family background, without a trace of irony\n""]"
558,['The snow done'],[' blocked the track.'],"['."" ""Mmm']"
559,"['The Australian state of New South Wales (NSW) done launched its latest anti-cannabis campaign in Sydney today. The campaign, which specifically target 14 to 19 year-olds aim to reduce the number of young people experimenting with the drug. The advertisements follow a tightening of cannabis laws in NSW last year. The campaign, which']","[' NSW Health done cost at AUD$600,000 gon use a variety of print ads placed at bus stops and in youth magazines in addition to  advertisements on websites such as MySpace and MSN. Print ads use a tag line saying ""Pot. It mightn\'t kill you, but it could turn you into a dickhead"".']","[' will run in the Sydney Morning Herald until the end of October, features the voice of “Joe”. Joe is a young man who has just broken the law. Now Joe asks you, “What should I do to stop a young girl from getting high?” With regards to an “immoral habit�']"
560,['Daschle gon'],[' certainly back the ban.'],['flis. Eine']
561,"['Of this experience she commented, ""I studied with a vocal coach for Evita']","["" and I realized it was a whole piece of my voice I wasn't using.""]","["", and that guy really took off. I can't remember the last time I""]"
562,['The CEF advanced scenario assume that increased funding'],[' gon only be used for demand-side technologies.'],[' and staff training will reduce the numbers of new infections']
563,"['The flexibility of our market-driven economy done allowed us, thus far, to weather reasonably well the steep rise in spot']","[' and futures prices for crude oil and natural gas we done experienced over the past two years, said Mr. Greenspan.']","['-market values in this regard.\n\nBut some players, such as PPCs - including its parent, Google']"
564,['Carol believed that Rebecca regretted'],[' that Rebecca done stolen the watch.'],[' the way she had conducted herself during']
565,['It was little evidence of organized warfare or professional soldiers during the'],"[' Uruk period, and towns was generally unwalled.']","[' Middle Ages and the early modern period, when both sides were']"
566,['The hair gotta'],[' be cleaned.'],[' stay in a']
567,['The evidence was assembled by'],[' the prosecution convinced the jury.'],[' an analyst using data from a']
568,"['""It\'s very difficult to do large syndicated loans in Japan']","[',"" where it is a lack of expertise, say one banker.']","[',"" he said. ""Most of the people who work for one']"
569,"['was afraid to show this movie to reviewers before its opening,']","["" afraid of the bad reviews they thought they 'd earn.""]","["" so I didn't bring home as much as I'd hoped""]"
570,['the gifted crudup got the perfect face to'],"[' play a handsome blank yearning to find himself, and']",[' match his talent. The look on the\nface of']
571,['Which college gon I get with'],[' 3000 rank in wbjee?'],[' my money?!\n\nAs I']
572,"['Anyone can, should show me']",[' how to wiggle my ears.'],[' why it’s a good']
573,['Richter performance of Bach on the piano'],"["" doesn't please me as much as Glenn Gould""]","[', written to commemorate the 200th anniversary of']"
574,"[""Why shouldn't I""]",[' go to no college'],"[' tell him?"" ""']"
575,['It is no implication finnam'],[' whatsoever in such a sentence.'],['os that such the latter is']
576,['I wonder whose mother dog'],[' we was all fond of.'],[' is at the top of our']
577,['show that if you give a filmmaker an unlimited'],"["" amount of phony blood, cann't nothing good happen""]","[' budget, they will create what they want. And']"
578,['done had the misfortune to'],[' watch in quite some time'],[' be born\nunder the']
579,['The Kota the'],[' country business center.'],[' King\n\nThe']
580,['Is dey any mathematics coaching in Delhi for C'],['MI or ISI for a BSC entrance exam?'],['EMC coaching in Delhi\n\nDelhi C']
581,"[""I'ma be blunt,""]","["" here: You don't.""]",[' but I know this has been']
582,"[""(ain't nothing currently on the""]",[' site going to hurt Gore very much.'],[' site! I have never really cared about']
583,['Arab League welcome US'],['-Russian deal on Syria'],[' ambassador to Egypt H.']
584,"['Speaking from my own experience, I would rather']",[' carry different ND filters combine two polarisers.'],[' hear the speaker talk about being the mother of']
585,"[""Why doesn't the""]",[' DC current have no frequency'],[' C4 have a more']
586,['tskhinvali the'],[' capital of georgia.'],[' president of the Russian republic.']
587,"[""dey's no excuse for following up a delightful,""]",[' well-crafted family film with a computer-generated cold fish.'],['.\nIt was all too good for him. I will bet']
588,"['The index, which measure activity in the service sector, done climbed']",[' to 50.7 last month from 47.9 in March.'],"[' 2.8 per cent by the end of May, a figure']"
589,['It make a loud noise'],"["" when it's shot?""]","["" when it's turned on""]"
590,['Indonesia army done been accused of human rights abuses during'],"[' its earlier battles with GAM, charge it done generally denied.']",[' an anti-Bali gang war that lasted for years and']
591,['Fred the only man alive still remember my father as an infant.'],"[' When Fred first saw my father, he was twelve years old.']",[' He came out of coma in 1969 and was placed in NICU']
592,['Susan knew that Ann son had been in a'],"[' car accident, so she told her about it.']",[' lot of pain ever since she had met her dad']
593,['it turn out to be smarter and more diabol'],['ical than you could done guessed at the beginning.'],['ically clever than most.\n\nThe question is']
594,['What the pay for an IIST bachelor in aerospace fresher at ISRO'],"[' (campus recruited), if he/she got a GPA>9.4?']",[' is an open question\n\nThe last IIST bachelor in aerospace fresher at']
595,['The last time Prudie been looked'],"[' it up, girlfriends could prescribe medication.']","[' at was last summer and, like,']"
596,['Why can’t I see my activity on'],"["" Quora? cann't nobody see my activity now""]",[' Google Calendar now?\n\nThis website uses cookies']
597,"['Bernard would seem to have been speaking of conception in the active sense of the mother cooperation, for in his argument he say: ""How can it be absence']","[' of sin where it is concupiscence (libido)?"" and stronger expressions follow, showing that he is speaking of the mother and not of the child.']","[' of desire to make my child that is essential condition of existence and not absence of desire to conceive is not possible?"" (6) What this says is that in the']"
598,"['The Confederates, led by General James Longstreet,']",[' attack General Burnside Fort Sanders at Knoxville and lost.'],[' attacked the heavily defended Fort St. Philip on April 17.']
599,['In what time was it many'],[' socio-technological trends?'],"[' years after it?"" ""This']"
